bgmea_reg_no,contact_person,district,email_address,mailing_address,member_or_company_name,mobile_number,no_employees,no_machines,product_capacity
6680,Md. Ibrahim Khalil,Dhaka,sffashion20@gmail.com,"48, 79, 193, Nayanichala, Nichatnagor, Turag, Dhaka",SF Fashion,01797777330,193,140,200000
2267,Oh Jung Suk,Dhaka,jsoh@shsegye.com,"Plot # 73, &amp; 77-80, DEPZ, Ganakbari, Savar",Sgwicus (BD) Limited,1199819094,1501,3173,100000
6003,Md. Zannatul Ferdous Sumon,Dhaka,sfs-sweater@rayontex.com,"Plot # 08 (3rd Floor), Sonargaon Janopath Road, Sector # 11, Uttara Model Town, Uttara",SFS Sweater,1711521138,300,200,1000000
6864,Taimur Hossain,Gazipur,hossaintaimur30@gmail.com,"175, Kazi Market, Mymensingh Road, Tongi, Gazipur",Sewing Point BD Ltd.,01711282309,262,192,10000
3659,Nezam Ahmed,Dhaka,sfsweaters@gmail.com,"House # 58, Road # 20, Sector # 11, Uttara",SF Sweaters Ltd.,,350,148,36000
3975,Syed Md. Shahabuddin,Dhaka,,"38/D, DIT I/A, Postagola, Shampur",Seven Star Sweater (Pvt) Ltd.,,250,178,30000
463,Rafiqul Islam,Dhaka,,"91, Sher-E-Bangla Road, Rayer Bazar",Seven Seas Garments Ltd.,1713452060,300,152,100000
5765,Mohammad Habibur Rahman Shikder,Gazipur,habib@sevenlinksapparels.com,"Hyderabad, Hyderabad Madrasha-1710, Gazipur Sadar, Gazipur",Seven Links Apparels Ltd.,01711452676,280,180,6000
1730,Al-Haj Md. Abu Sayeed,Dhaka,mostafa_victory@siriusbb.com,"Plot # 12, Street # 2, Block - E, Section # 1, Mirpur",Seo Wan Bangladesh Ltd.,,1050,764,108000
6885,Sudip Nandi,Chittagong,sudipsevendreamapparels@gmail.com,"Karnafully Center (3rd floor), Kamal Bazar, Mohora,Chandgaon, Chittagong",Seven Dream Apparels,01785402774,194,109,360000
5656,Sofiquzzaman,Narayanganj,sensiblebd@gmail.com,"North Masdair, Malanchanagar, Fatullah",Sensible Fashion (PVT) Ltd.,1713019096,451,205,312000
4483,Md. Khosru Chowdhury,Dhaka,khosru@nipagroup.net,"Selina Tower (6th Fl), Islambag, Holan Road, Dhakhin Khan, Uttara",Selina Apparels Ltd.,1711521073,950,400,240000
1301,Zia Uddin  Ahmed,Chittagong,serajson@colbd.com,"2326/D, S &amp; S Inds. Bldg., Bahadur Shah Colony, Bandartila, Halishahar",Serajsons Garments Ltd.,1711749339,461,359,420000
632,Tipu Munshi,Gazipur,tipumunshi25@gmail.com,"Chhaydana, Dagerchala Road, National University, Gazipur Sadar",Sepal Garments Ltd.,1711566974,1135,895,15000000
4709,Manik M. Bablu,Chittagong,manik@leafashionbd.com,"282, Momin Road (2nd Floor), Jamal Khan Lane, Kotawali",Selection Fashion Wear Ltd.,1711725884,475,215,750000
5342,Fahmid-Ur Rahman,Gazipur,fahmid@siflbd.com,"Plot # 103, Degerchala, ",Self Innovative Fashion Ltd.,01713118022,750,425,1000000
2509,Md. Kamruzzaman,Dhaka,mkzaman8@gmail.com,"25/A, Dilkusha C/A, Al-Amin Centre (14th Floor), Dilkusha",Seibu Fashions Ltd.,1713041599,420,140,613000
2884,S.M. Mannan (Kochi),Dhaka,smmannan@bttb.net.bd,"Plot # 4, Block-D, Kalsi Road, Avenue-1, Section # 11, Mirpur",Seha Design (BD) Ltd.,1711807605,335,117,80000
2275,Md. Hasan Farouque,Dhaka,info.garments@pinakigroup.com,"29, Gareb-E-Newaz Avenue, Sector # 11, Uttara",Seha International Bangladesh Ltd.,1711530565,509,228,100000
4656,Mozammel Hossain,Gazipur,annin.nayem@caprigroupbd.com,"B-193, BSCIC I/E, Tongi",Shampa Garments Ltd.,1711567041,400,190,50000
3435,M. A. Rahman,Gazipur,sehafashion@gmail.com,"CS-158, Chaidana, K.B. Bazar",Seha Fashion (BD) Ltd.,,350,195,41600
641,Golam Kabir Chowdhury,Dhaka,samoli@siriusbb.com,"13/1, Ring Road, Shamoli",Shamoli Garments Ltd.,1711560281,1835,674,350000
4283,M. Shahadat Hossain Kiron,Dhaka,dg@dekkogroup.com,"Suvastu Zenim Plaza, House # 37, Road # 16, Dhanmondi R/A, Dhanmondi",Shamrin Tex Ltd.,1711521717,828,484,124800
2615,Md. Ali Azam,Chittagong,sks6@globalctg.net,"1677, Air Port Road, South Halishahar, Bandar",Sham's Knitting  & Sweater Ind. Ltd.,1713362901,400,200,60000
2487,Md. Shahjahan,Chittagong,mts2@colbd.com,"86, Dewanhat, ",Shah-Azam Textiles (Pvt.) Ltd.,,250,200,36000
4097,Md. Saifuddin Shaheen,Chittagong,shaheensgl@colbd.com,"107/112, Nazrul Market, Chawk Bazar",Shahchand Garments Ltd.,1819382978,863,320,750000
2701,Md. Zamir Uddin,Chittagong,smal@techno-bd.net,"376, D.T. Road, Kadamtoli",Shah Mohsen Apparels Ltd.,,190,120,75000
679,Md. Mozammel Haque,Dhaka,s.makhdum@gmail.com,"72/B, Malibagh Chowdhury Para, Malibagh",Shah Makhdum Garments Ltd.,1711528288,350,264,60000
2301,Md. Shafiqul Alam,Dhaka,bbgl91@yahoo.com,"Plot # 1, Road # 1, Block - B, Section # 12, Mirpur",Shah Keramat Garments Ltd.,1556359871,250,210,30000
2822,Hazrat Ali,Narayanganj,,"North Mashdair, Gabtoli",Shahed Tex Fashion Apparels,,140,45,60000
4252,Jahangir Miah,Dhaka,,"26/1, Second Colony, Mazar Road, Section # 1, Mirpur",Shah Ali Knitwears,,280,160,490000
57,Engr. Md. Nurul Haque,Dhaka,nhaque@shagore.com,"Amir Complex (9th Floor), Plot # 43, Sector # 3, Uttara",Shagore Garments Ltd.,1819228922,1500,819,200000
2504,Faruque Hassan,Dhaka,giant@giantbd.com,"Giant Business Tower, Plot # 3 &amp; 3/A, Level-12, Sector # 3, Uttara C/A, Uttara",Shafi Processing Inds. Ltd.,1711522717,720,451,362500
4434,A.K.M. Azad (Shadhin),Dhaka,azadcons@bol-online.com,"Suite # D-2, Khurshed Garden, House # 21, Road # 123, Gulshan-1",Shadhin Garments (Pvt.) Ltd.,1720159054,550,450,540000
5805,Khandoker Mizanur Rahman,Dhaka,,"House No # 22 (Flat-4A), Ahmed Food Plaza Main Road # 3, Block#D, Section # 11, Mirpur, Dhaka",Shad Fashion Ltd.,,150,323,70000
3291,Sakharam Balkrisna Naik,Dhaka,naik@shadebd.com,"House # 6, Flat # A-1, Road # 109, Gulshan-2",Shade Fashions Ltd.,1711562707,400,224,120000
3560,Sakharam Balkrisna Naik,Dhaka,naik@shadebd.com,"House # 6, Flat # A-1, Road # 109, Gulshan-2",Shade Fashions Int`l Ltd.,1711526707,950,500,200000
6088,Md. Tipu Sultan,Dhaka,kamal@kemsgroup.com,"House # 14, Road # 20, Sector # 04, Uttara, Dhaka",Shafi Knit Ltd.,01711521077,600,350,522000
2745,Richard Arthur Heath,Dhaka,info@dewhirst.com,"Nur Empori (Level-11), Plot # 77, Block # M, Road # 11, Banani, Dhaka",Shanta Industries Ltd.,01777741156,1530,735,390000
1607,Khondoker Jamil Uddin,Dhaka,jamil@sgl.shantagroup.com,"31, Gulshan Avenue, Circle # 1, Gulshan",Shanta Apparel Ltd.,1713011116,502,309,60000
3868,Md. Imamul Kabir Shanto,Dhaka,,"Plot # 135, 167, 176, Kalma-1, Savar",Shanto-Mariam Fashions Ltd.,,1300,750,175000
5728,Md. Ismail Hossain,Dhaka,,"Narashinghapur, Ashulia, Savar",Sharaf Apparels Ltd.,1711520864,1200,1000,25000
176,Khondoker Jamiluddin,Dhaka,jamil@sgl.shantagroup.com,"43, Shah Kabir Mazar Road, Chalabon, Azampur, Dhakshin Khan, Uttara",Shanta Garments Ltd.,1713011116,1222,744,300000
5752,Ahmed Arif Billah,Dhaka,shipping@mascigrp.com,"Syed Grand Center, Plot # 89, Level # 13 &amp; 15, Sector # 7, Uttara",Shanta Expressions Ltd.,,1612,712,14400000
3861,Md. Khaled Hossain Mahboob,Dhaka,shanon@bdonline.com,"House # 117/A, Road # 7, Sector # 4, Uttara Model Town",Shanon Sweaters Ltd.,,800,510,60000
4223,Richard Arthur Heath,Dhaka,info@dewhirst.com,"Nur Empori (Level-11), Plot # 77, Block # M, Road # 11, Banani, Dhaka",Shanta Denims Ltd.,01777741156,500,366,0
5547,Syed Rezaul Hasan Kazi,Dhaka,,"Apartment # 7, 8, 9 A,B, House # 410, Road # 04, Block # C, Bashundhara",Shanila Fashion Ltd.,1711564838,762,309,150000
4669,Hasina Mannan,Dhaka,shangu@bdonline.com,"Doshaid, Ashulia, Savar",Shangu Tex Ltd.-2,171308070,1833,900,345000
1722,M.A. Mannan,Dhaka,faruq_hossain@yahoo.com,"93, Shuhrawardhi Avenue (2nd Fl), Baridhara",Shanghai Apparel Ltd.,1726056642,240,180,140000
4287,Benjir Ahmed,Dhaka,masud@shamshergroup.org,"House # 13B, Road # 35, Gulshan-2",Shamsher Rezia Fashions Ltd.,1711566510,412,166,72000
3022,Benjir Ahmed,Dhaka,benjir@shamshergroup.org,"House # 13B, Road # 35, Gulshan-2",Shamsher Apparels Ltd.,1713040509,588,234,93000
3333,Hasina Mannan,Dhaka,shangu@bdonline.com,"East Side 3rd &amp; 4th Floor, Dushaid, Ashulia, Savar, Dhaka, Dhaka",Shangu Tex Ltd.,0171308070,704,256,10000000
4279,Engr. Mosharraf Hussain,Dhaka,mosharraf_h@standard-group.com,"Civil Engineers Bhaban, 69, Mohakhali C/A, Dhaka",Shams Styling Wears Ltd.,01713062177,3748,500,100000
5142,Md. Harun Or Rashid,Dhaka,info@shamserknitfashionltd.com,"Shamser Plaza (3rd Floor), Ganak Bari, Ashulia, Savar",Shamser Knit Fashions Ltd.,1711593493,600,350,300000
2320,M.A. Mannan,Dhaka,faruq_hossain@yahoo.com,"Flat # C (2nd Floor), 93, Sharwardhi Avenue, Baridhara",Shanghai Fashion Ltd.,1726056642,240,180,140000
6021,Manirul Haque,Dhaka,haque_manirul@yahoo.com,"House # 6, Road # 10, Sector # 4, Uttara",Shams Jacquard Ltd.,1759198344,2,10,1500000
269,R.A. Khan,Dhaka,r.a.khan@shaarat-jupiter.com,"Plot # I/2, Road # 6, Section # 7, Mirpur",Shaarat Fashion Wear Ltd.,1711523846,480,240,55000
6234,Syed Rezaul Hossain Kazi,Dhaka,reza@aptechdesignsltd.com,"E-13, Lutfun Tower, Middle Badda, Badda, Dhaka",Shams Designs Ltd.,01742388866,940,515,300000
1609,Nur Mohammed Siddque Nawshed,Chittagong,nawshed@oligroup.com,"Plot # 41-42 &amp; 56-57, Road # 1, BSCIC I/A (Extn), Kalurghat",Shamroz Garments (Pvt.) Ltd,1711760120,436,282,444000
2629,Shezad Pervez,Dhaka,sharif@shezadgroup.com,"Shezad Palace, Gulshan Avenue, 32, Gulshan North C/A, Gulshan",Shezads Limited (Unit-II),1730434924,498,328,50000
4395,Shezad Pervez,Dhaka,sharif@shezadgroup.com,"Shezad Palace, Gulshan Avenue, 32, Gulshan North C/A, Gulshan-2",Shezads Designwear Ltd.,1730434924,986,800,100000
5804,Md. Aman Hossain,Dhaka,,"House # 14, Road # 04, Block # B, Chand Uddan, Mohammadpur",Shelter Garments (Pvt) Ltd.,1914899832,382,195,150000
3103,Md. Jamal Uddin Faridi,Chittagong,md_azim61@yahoo.com,"656, Nesaria Madrasha Road, Abdul Ali Nagar, North Pahartoli",Shet Land Fabrics Ltd.,1711720780,150,86,240000
6055,Abdul Salam (Hiron Miah),Dhaka,sheikhknittexsweaterlimited@gmail.com,"Sheikh Jalil Mansion 77No,, Patuatuli Road, B. Baria",Sheikh Knittex Sweater,1710854145,40,65,12000
1292,Tawfiq Quadir,Dhaka,akram@1crdhaka.com,"7 &amp; 8, A.C. Roy Road, Armanitola",Sheffield Ltd.,,219,205,40000
5794,Shahjahan Miah,Dhaka,shahjahan@gilfashions.com,"House # 251, Road # 03, Baridhara, Baridhara DOHS",Shawon Fashion Ltd.,1730320857,250,67,1500000
3320,Dr. Himangshu Bikash Bhowmik,Dhaka,srb@dhaka.net,"406/B, Khilgaon Chowdhury Para, Chowdhury Para",SHB Garments Ltd.,1819240333,250,450,80000
1878,Md. Shahid Ullah,Dhaka,,"22, Sekander Market, Uttara",She And He Apparels Ltd.,,300,160,30000
4649,Akter Hossain Liton,Dhaka,md@shayaapparels.com,"Hatem Ali Complex, Hemayetpur (Singair Road), Savar",Shaya Apparels Ltd.,1678136795,420,172,150000
1514,Md. Shahidul Alam,Dhaka,,"103, Dhaka Mymenshing Road, Sector # 7, Uttara",Shawn Associate Ltd.,1711536052,300,150,20000
4503,Kazi Md. Shafiqul Islam,Chittagong,,"1248/1348, Rajakhali, Bakalia, Chaktai",Sharon Chou Apparels Ltd.,,140,82,120000
2797,Col (Retd) M. Anwarul Azim,Dhaka,alana@citechco.net,"House # B-141, Lane # 22, New DOHS, Mohakhali",Sharpe Knitting & Dyeing Ltd.,,0,246,0
1105,Parveen Mahmud,Dhaka,,"House # 23, Road # 129, Gulshan-1",Shasha Garments Ltd.,1711522864,500,215,140000
3000,Farida Hossain,Dhaka,farida_hossain@goldenworldltd.com,"Sharoj Tower, Plot # M-4/2, Section # 14, B. Baria",Sharoj Garments Ltd.,01786493651,595,308,200000
3764,Md. Ismail Hossain,Dhaka,ismail@sharmingroup.com,"Narashinghapur, Savar",Sharmin Apparels Ltd.,1711520864,750,550,130000
4262,Md. Ismail Hossain,Dhaka,ismail@sharmingroup.com,"Narashinghapur, Savar",Sharmin Fashions Ltd.,1711520864,1812,647,400000
2360,Salahuddin Ahmed,Chittagong,fashionpark@greenaro.com,"Hajee Faiz Mansion, 191/191, Lal Chand Road, Chawk Bazar",Sharif Fabrics Ltd.,1711724142,275,110,40000
335,Yasin Ali,Chittagong,yasin.ali@regentex.com,"1182, Jublee Road, ",Siam's Superior Ltd.,1713123153,3555,1500,700000
392,Dr. Mohd. Athar Uddin,Dhaka,azmat@citechco.net,"M-2, Section-7, Mirpur I/A, Mirpur",Sharaka Industries Ltd.,1711594854,426,200,75000
5647,Iqbal Yousuf Shovon,Narayanganj,,"West Masdair, Fatullah",Shovon Knitwear Ltd.,1713066490,850,816,1000000
5931,Engr. Md. Belayet Hossen Riopn,Dhaka,belayet@ponditgroup.com.bd,"House: 28 (B5), Road: 13, Sector: 04, Uttara, Dhaka-1230, Dhaka",Shrabony Knitwear Ltd.,01683555111,1000,500,700000
5928,Md. Saidur Rahman,Narayanganj,,"Hariharpara (Gafur Super Complex),, Enayetnagar,, Fatullah",Shristy Fashion Ltd.,1715223354,240,97,140000
964,Ms. Oh Sea suk,Chittagong,seasuk524@hotmail.com,"83, Nasirabad I/A, Baizid Bostami Road, Panchlaish",Shyms Fashions Ltd.,1715135700,800,550,72000
2313,Iqbal Yousuf Shovon,Narayanganj,shovon@shovongroup-bd.com,"West Masdair, Fatullah",Shovon Silk & Knitting Mills (Pvt) Ltd.,1711536418,1000,300,500000
1018,Shahadat Musharraf Khan,Chittagong,info@shirtmakersltd.com,"Kaptai Raster Matha, Kalurghat I/A, Chandgaon",Shirt Makers Ltd.,1711568138,940,684,150000
6058,Md. Alauddin Miah,Gazipur,info@mmfcl.ad.com,"1180, Shahid Siddique Road, Khailkur, National University, Board Bazar",Shishir Knitting & Dyeing Ltd.,1829554386,153,150,6250000
6655,Sardar Mohammed Mannan,Dhaka,khanchon@nipagroup.net,"Gobindapur, Ujampur, Uttarkhan, Dhaka",Shirt & Jacket Zone Ltd.,01715062861,3024,0,0
5585,Hajee Yunus Ahmed,Narayanganj,,"Plot # 224-233, Adamjee EPZ, Siddirgonj",Shore To Shore Textiles Ltd.,1730051300,119,240,3000000
2916,Ferdous Perves Bivon,Dhaka,info@creativegroupbd.net,"House # 25, (4th floor), Rabindra Swarani Road, Sector # 3, Uttara",Shirin Apparels Ltd.,1711525720,200,100,60000
6693,Samar Kanti Saha,Dhaka,samar@shiprafashion.com,"House # 3 (3rd Floor), Kabi Faruk Sarani Road, Khilkhet, Nikunja-2, Dhaka",Shipra Fashion Ltd.,01716877904,560,335,90000
3143,Md. Ali Azim Khan,Dhaka,shinest@dhaka.net,"217/1, Beribadh, Mohammadpur",Shinest Apparels Ltd.,1711521276,500,300,260000
2877,Jobayda Shireen,Dhaka,jobayda94@gmail.com,"50, Sher-E-Bangla Road, Flat # Makam Ibrahim-2 9C, Zigatola",Shireen Apparels Ltd.,1720970369,170,110,36000
6429,Omar Bin Alam,Dhaka- 1205,shakil@beximtex.com,"17, Dhanmondi R/A, Road # 02, Dhanmondi, Dhaka",Shinepukur Garments Ltd.,09609655555,2100,357,
1331,K.M. Firoz,Dhaka,k.m.firozinfo@gmail.com,"Plot # 26/1 (3rd Floor), Second Colony, Mazar Road, Section # 1, Mirpur-1",Shikha Garments Ltd.,1711876950,185,115,20000
4336,Mohammad Sohel Sadat,Dhaka,sohel@jeansplusbd.com,"Dag # R.S. - 228, J.L.# 73, Gorat, East Norshinghpur, Zirabo, Savar",Shin Shin Apparels Ltd.,1711538934,1450,912,520000
6859,Farida Yesmin Islam,Dhaka,shifacomposite@gmail.com,"Industrial Plot # D-5, Road # 36, Block # D, Section # 10, Mirpur, Dhaka",Shifa Composite Textile Ltd.,01998637962,0,0,0
1245,Md. Sirajul Islam,Dhaka,liton@shifagroupbd.com,"Prime View, Apt # 202 (2nd Floor), House # 7, Gulshan Avenue, Gulshan-1",Shifa Apparels (Pvt.) Ltd.,1711562135,260,153,45000
1724,Shezad Pervez,Dhaka,sharif@shezadgroup.com,"Shezad Palace, Gulshan Avenue, 32, Gulshan North C/A, Gulshan",Shezads Ltd.,1730434924,491,375,50000
5287,Md. Mozaffar Hossain,Dhaka,info@simgroup-bd.com,"House # 315, Road # 4, DOHS, Baridhara",SIM Apparels Ltd.,1711528707,550,350,80000
5267,Navneet Bhagat,Dhaka,navneet@simbafashion.com,"House # 546/2, Road # 13, DOHS, Baridhara",Simba Fashions Ltd.,1711591295,990,627,250000
6660,Tuhin Munshi,Dhaka,silverlineapparelsltd@gmail.com,"A-1019, Raribari, Bhatpara Road, Kathalbagan, Savar, Dhaka",Silverline Apparels Ltd.,01301585313,300,145,600000
6433,Md. Robiwl Sarder,Dhaka,robiul.sg@silverworldbd.com,"Plot #-105, Gazirchat (North), Alia Madrasha Road, Ashulia, Dhaka., Dhaka",SILVER GALLERY LTD.,01976603866,815,471,66
5703,M.A.H Salim,Dhaka,info@silverlinebd.com,"Silver Tower (19th Floor), 52 Gulshan Avenue, Gulshan-1",Silver Composits Textile Mills Ltd.,,300,830,1350000
2227,Anwar Hossain Talukder,Chittagong,sal@ctpath.net,"House # G-61, (6th Floor), Road # 1, Kornelhat , C.D.A  R/A, Kornelhat",Silverene Apparels Ltd.,,250,160,260000
2677,Nurul Aziz Chowdhury,Chittagong,madina@globalctg.net,"14, Boxirhat (Musa Brothes), Hajee S. Ullah Showdagari, Kotawali",Silk Way Fashions Ltd.,,130,90,50000
5742,Hong Lin Pan,Dhaka,sijigarments@gmail.com,"House # 1-B, Road # 13, Sector # 10, Uttara",Siji Garments Co. Ltd.,1611699999,1615,690,216750
5063,M. Enamul Haq,Dhaka,saiful@silkensewing.com,"House # 33, Road # 03, Sector # 5, Uttara",Silken Sewing Ltd.,1819223993,501,161,312000
5171,Shahidul Haq Sikder,Narayanganj,info@sikdergroup.com,"342/343, Khadun, Tarabo, Rupganj",Sikder Classic Dyeing & Knitting (Pvt.) Ltd.,1711532644,997,550,500000
1591,Shahidul Haq Sikder,Narayanganj,litusikder@sikdergroup.com,"342/343, Khadun, Tarabo, Rupganj",Sikder Apparel Hosiery Ltd.,1711532644,600,432,300000
4824,Md. Mizanur Rahman,Dhaka,sigmagroup@sigma-bd.com,"T.K. Bhaban (9th Floor), 13, Karwan Bazar, Karwan Bazar",Sigma Fashions Ltd.,,920,500,280800
5210,Mohammad Ekram Ullah,Dhaka,info@sienkeegroup.com,"House # 31 (4th Floor), Road # 29, Sector # 7, Uttara",Sienkee Garments Ltd.,1711534250,1200,470,356000
2556,Al-haj Md. Sekander,Chittagong,,"Jan Super Market (3rd Floor), 524, D.T. Road, Kotawali",Sidma Fashion (Pvt) Ltd.,1711762891,324,142,50000
2512,M. K. Siddiqi,Dhaka,saka@global-bd.net,"Plot # 36, Road # 46, Gulshan North C/A, Gulshan",Sidko Apparels Ltd.,1711540954,170,82,36000
4871,Mohammed Ekram Ullah,Dhaka,info@sienkeegroup.com,"House # 31 (4th Floor), Road # 29, Sector # 7, Uttara",Sienkee Apparels Ltd.,1711534250,500,185,293000
2667,S. Monjur Morshed,Dhaka,sicily@dhaka.net,"54/8, West Madertek, Sabujbagh",Sicily Garments Ltd.,1711593183,2500,1100,195000
181,M. K. Siddiqi,Dhaka,saka@global-bd.net,"Plot # 36, Road # 46, Gulshan North C/A, Gulshan",Sidko Ltd. (Garments Division),1711540954,455,186,72000
1200,Sheikh Md. Rafiqul Islam,Chittagong,,"91, Agrabad C/A, Double Mooring",Sigma Garments Industries Ltd.,,225,150,50000
5498,Md. Shahnoor Islam,Dhaka,shahanoor@sisalapparel.com.bd,"House # 342 (2nd Fl), Road # 5, DOHS, Baridhara",Sisal Composite Ltd.,1713061163,212,77,75000
3835,Mrs Umme Kulsum Mannan,Chittagong,info@sunman.net,"CDA Annex Building (2nd Floor), Gpo Box # 673, Shahid Suhrawardi Road",Sirina Garments & Textiles Ltd.,,1787,1348,288000
6108,Tanveer Sinha,Dhaka,,"Court de La ACME, 1/4 Kallyanpur, Mirpur Road, Mirpur",Sinha Knit and Denims Ltd.,1917544954,370,260,633333
3932,Anisur Rahman Sinha,Dhaka,opex@bdmail.net,"82, Mohakhali C/A, Mohakhali",Sinha Stylewears Ltd.,1819228188,1000,868,200000
4753,Md. Salekur Rahman,Dhaka,sirdenimltd@gmail.com,"House # 14, Road # 2, Sector # 4, Uttara",Sir Denim Ltd.,1715005751,240,139,400000
5070,Tanveer Sinha,Dhaka,,"1/4, Kalayyanpur, Mirpur Road",Sinha Knit Inds. Ltd.,,800,853,74000
2493,Afzal R. Sinha,Dhaka,sinhafwl1@yahoo.com,"96/1/D, Progati Sharani, Kuril, Joarshahara",Sinha Wool Wears Ltd.,,370,314,36300
3250,Md. Anwar Hussain,Dhaka,opex@bdmail.net,"82, Mohakhali C/A, Mohakhali",Sinha Knitting Ltd.,1819228188,400,149,0
5289,Md. Lutfor Rahman,Dhaka,lutfor.sfashions@gmail.com,"101/1/A, Barobagh, Section # 2, Mirpur",Sirajgonj Fashions Ltd.,1713048551,570,315,167000
3119,Md. Anwar Hussain,Dhaka,opex@bdmail.net,"82, Mohakhali C/A, Mohakhali",Sinha Inds. Ltd.,1819228188,350,213,200000
2525,Mizanur Rahman Sinha,Dhaka,sinhafwl1@yahoo.com,"96/1/D, Progati Sharani, Kuril, Joarshahara",Sinha Fabrics Ltd.,,559,778,138700
4388,Anisur Rahman Sinha,Dhaka,opex@bdmail.net,"82, Mohakhali C/A, Mohakhali",Sinha Denimwear Ltd.,1819228188,2000,2916,400000
4345,Anisur Rahman Sinha,Dhaka,opex@bdmail.net,"82, Mohakhali C/A, Mohakhali",Sinha Designers Ltd.,1819228188,960,330,200000
442,Liaquat Hossain Khan,Dhaka,sincere@dhaka.net,"62, Siddeswari Circular Road, ",Sincere Garments Ltd.,,295,245,36000
5239,M.G. Fattah,Dhaka,,"Navana Tower (12t Floor), 45, Gulshan Avenue, Gulshan-1",Sincere Knit Garments Ltd.,1711520107,150,240,120000
6195,Md. Jashim Uddin,Dhaka,jashim@simpedesignltd.com,"M.M. Plaza, Zirani Bazar, BKSP, Ashulia, Savar",Simple Design Ltd.,1913627699,302,207,40000000
1526,Arifur Rahman Sinha,Dhaka,medlar@sinha-medlar.com,"82, Mohakhali C/A, Mohakhali",Sinha Fashions Ltd.,1711696758,1315,470,220000
4038,Syed A.K. Anwaruzzaman,Dhaka,smgroup@smknitwears.com,"House # SE-4, Road # 137, Gulshan-1",SM Euro Fashion Ltd.,,439,200,200000
3293,Engr. Sadid Jamil,Dhaka,,"692/B, Bara Maghbazar, Moghbazar",Sleek Knit Garments Ltd.,,200,74,0
3532,Syed A.K. Anwaruzzaman,Dhaka,ayub@smknitwear.com,"House # 14, Road #, Sector # 3, Dhaka",SM Knitwears Ltd.,01619228601,3900,1210,1260000
3280,Al Haj Shamsul Haque,Dhaka,rubel_ahmed08@yahoo.com,"64, Paltan Tower, Purana Paltan Lane, Paltan",SL-Knit Wear Ltd.,1726072168,350,110,60000
6115,Anwarul Haque,Dhaka,,"8/319, Hossain Plaza, Zirabo, Ashulia, Savar",Skylink Fashion Ltd.,1713084233,200,132,10000
6162,Mohammed Nafiul Islam,Dhaka,panna@sky-lux.com,"House # 46 (1st Floor), Road # 7/C, Sector # 9, Uttara",Skylux Apparels Ltd.,1673317715,70,70,35000
6727,Anowerul Bashar,Dhaka,shafi@beximtex.com,"24 (New), 17 (Old), Bir Uttam M.A. Rop Sarak, Road # 02, Dhanmondi, Dhaka",Skynet Apparels Ltd.,01713274327,615,171,0
1032,Mohammad Iqbal,Dhaka,iqbal@skyline-bd.com,"Palashban, Ashulia, Savar",Skyline Garments Ltd.,1711522667,1060,496,180000
2733,Mohammad Iqbal,Dhaka,info@skyline-bd.com,"Palashbari, Ashulia, Savar",Skyline Casual Apparels Ltd.,1711522667,300,150,50000
3282,Mohammad Iqbal,Dhaka,iqbal@skylin-bd.com,"Palashban, Ashulia, Savar",Skyline Apparels Ltd.,1711522667,750,412,140000
2867,Md. Abdus Salam,Chittagong,,"133/1, Gazi Shah Lane, Chatteswary Road, Devpahar",Sky Diver Fashions Ltd.,,250,130,180000
5762,Goutam Prasad,Dhaka,skyapparelsltd@gmail.com,"Water Front, House # 28 (2nd Floor), Road # 130, Gulshan-1",Sky Apparels Ltd.,1713005121,1000,100,208333
6438,Md. Solyman Hossain,Dhaka,md@skrmsfashions.com,"House # 12, Road # 15, Sector # 14, Uttara, Dhaka",SKRMS Fashions Ltd.,01707568040,350,0,1536000
4952,Faysol Ahmed Kamal,Dhaka,skylarkltd@yahoo.com,"182, Bhorari, Rajfulbaria, Dhaka",Skylark Knit Composite Ltd.,01713481994,380,161,50000
2681,S.M. Abul Kashem,Gazipur,sksweater@gmail.com,"Ansar Road, Beraidherchala, Sreepur",SK Sweaters Ltd.,1716333706,400,292,45000
